auc_a,auc_b,diff,family_a,family_b,p_holm,p_value,score,seed,z
0.9139578278545093,0.9409420157543039,-0.02698418789979462,DoS_Hulk,DoS_slowloris,0.0,0.0,nll_mc,42,-13.824501268314672
0.9139578278545093,0.9299466288236996,-0.01598880096919031,DoS_Hulk,FTP_Patator,0.0,0.0,nll_mc,42,-66.57077361810751
0.9139578278545093,0.9763411113834317,-0.06238328352892242,DoS_Hulk,SSH_Patator,0.0,0.0,nll_mc,42,-86.85912028121548
0.9139578278545093,0.990859189166782,-0.07690136131227265,DoS_Hulk,DoS_Slowhttptest,0.0,0.0,nll_mc,42,-116.41462401277037
0.9139578278545093,0.6401584130722564,0.2737994147822529,DoS_Hulk,Bot,0.0,0.0,nll_mc,42,75.75466244938285
0.9139578278545093,0.9449462686168957,-0.030988440762386382,DoS_Hulk,Web_Attack,6.249212793907333e-07,8.927446848439047e-08,nll_mc,42,-5.3473030540369555
0.9139578278545093,0.9927251258242443,-0.07876729796973503,DoS_Hulk,Infiltration,0.0,0.0,nll_mc,42,-39.98741280157597
0.9682583932161704,0.9504773211887924,0.017781072027377998,DDoS,DoS_GoldenEye,0.0,0.0,nll_mc,42,34.00488340161349
0.9682583932161704,0.9409420157543039,0.027316377461866437,DDoS,DoS_slowloris,0.0,0.0,nll_mc,42,14.232501367210837
0.9682583932161704,0.9299466288236996,0.03831176439247075,DDoS,FTP_Patator,0.0,0.0,nll_mc,42,111.15829753826132
0.9682583932161704,0.9763411113834317,-0.00808271816726136,DDoS,SSH_Patator,0.0,0.0,nll_mc,42,-13.543803624213282
0.9682583932161704,0.990859189166782,-0.022600795950611596,DDoS,DoS_Slowhttptest,0.0,0.0,nll_mc,42,-44.4858269089253
0.9682583932161704,0.6401584130722564,0.32809998014391395,DDoS,Bot,0.0,0.0,nll_mc,42,90.52769042046341
0.9682583932161704,0.9449462686168957,0.023312124599274675,DDoS,Web_Attack,0.0002822572909266796,5.645145818533592e-05,nll_mc,42,4.027173162963727
0.9682583932161704,0.9927251258242443,-0.02446673260807397,DDoS,Infiltration,0.0,0.0,nll_mc,42,-12.712411258004327
0.9504773211887924,0.9409420157543039,0.00953530543448844,DoS_GoldenEye,DoS_slowloris,9.098569609733431e-06,1.5164282682889052e-06,nll_mc,42,4.809058500060265
0.9504773211887924,0.9299466288236996,0.02053069236509275,DoS_GoldenEye,FTP_Patator,0.0,0.0,nll_mc,42,36.107741490654554
